"app","docId","dateTime","op","targetType","id","vr","worksheet","axis0","item0","axis1","item1","dateTimeMS"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:15:40","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-30T14:15:40.282Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:15:43","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-30T14:15:43.830Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:17:29","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-30T14:17:29.357Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:17:35","cc_cellPhraseAppend","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-30T14:17:35.391Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:21:03","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-30T14:21:03.075Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:21:20","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T14:21:20.774Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:21:24","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T14:21:24.109Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T14:21:25","cc_textOut","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T14:21:25.488Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:02:56","cc_create","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-28T09:02:56.110Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:02:56","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-28T09:02:56.117Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:22:40","cc_cellPhraseAppend","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-28T09:22:40.306Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:22:54","cc_cellText","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-28T09:22:54.544Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:23:04","cc_cellPhraseAppend","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-28T09:23:04.156Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:26:09","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-28T09:26:09.450Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T09:43:05","cc_cellPhraseAppend","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-28T09:43:05.522Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T10:40:27","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-28T10:40:27.027Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T10:40:30","cc_cellPhraseAppend","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-28T10:40:30.097Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T10:41:45","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-28T10:41:45.163Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T10:41:51","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-28T10:41:51.311Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-28T10:42:17","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-28T10:42:17.152Z"
"https://topic-writer.appspot.com/","007c3e3a-a0c2-11ea-8f7b-03e98b01064a","2020-05-29T08:43:24","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-29T08:43:24.373Z"
